,은행명,지로코드,점포명,지점/출장소,점포형태(대), 점포형태(소),모점명,영업본부,특,구/시/군,구/읍/면/동,말단행정구역,건물번호 등,도로명,개점일,전화번호
1200,하나은행,0811707,문정동,지점,일반,,,동부,서울특별시,송파구,문정2동,,150-2 LG마트 1F ,중대로 80 (문정동)   ,1997-09-09,02-408-1111
1201,하나은행,0812366,아시아선수촌PB센터,지점,PB,,,동부,서울특별시,송파구,잠실7동,,85-1 아시아선수촌APT상가 1F ,"올림픽로4길 17 (잠실동, 아시아선수촌APT)  ",1998-06-10,02-472-1111
1202,하나은행,0812201,송이,지점,일반,,,동부,서울특별시,송파구,송파2동,,163-17  ,오금로32길 32 (송파동)   ,1998-06-19,02-415-1111
1203,하나은행,0812573,삼성역기업센터,지점,일반,,,강남서초,서울특별시,강남구,삼성동,,169-8,영동대로96길26,1999-01-01,02-565-1111
1204,하나은행,0811723,두산타워,지점,일반,,,중앙,서울특별시,중구,을지로6가,,18-12 두산타워빌딩 8F,장충단로 275 (을지로6가)   ,1999-02-05,02-2269-1111
1205,하나은행,0811749,행당역,지점,일반,,,중앙,서울특별시,성동구,행당동,,347 대림리빙프라자 1F ,"행당로 87, (행당동, 행당동대림APT)",1999-05-20,02-2296-1111
1206,하나은행,0811765,마포역,지점,일반,,,서부,서울특별시,마포구,도화동,,36 고려아카데미텔2 1F ,마포대로 52 (도화동)   ,1999-06-29,02-701-1111
1207,하나은행,0811778,보라매,지점,일반,,,서부,서울특별시,동작구,신대방2동,,395-69 보라매아카데미타워 1F ,"보라매로5가길 16 (신대방동, 보라매아카데미)  ",1999-09-07,02-841-1111
1208,하나은행,0811794,당산동,지점,일반,,,서부,서울특별시,영등포구,당산동4가,,93-1 동양타워빌딩 1F ,국회대로 543 (당산동4가)   ,1999-09-29,02-2631-1111
1209,하나은행,0811833,무역센터,지점,일반,,,강남서초,서울특별시,강남구,삼성동,,159 오크우드호텔 2F,테헤란로87길 46 (삼성동)   ,2000-11-09,02-545-1111
1210,하나은행,0803715,현대모터금융센터,지점,일반,,,강남서초,서울특별시,서초구,양재2동, ,231 현대기아자동차빌딩,헌릉로 12 (양재동),2001-02-01,02-3464-4400
1211,하나은행,0811875,성북동,지점,일반,,,중앙,서울특별시,성북구,성북2동,,94-1 성북프라자 1F ,성북로 122 (성북동)   ,2002-04-08,02-743-1111
1212,하나은행,0803757,강남금융센터,지점,일반,,,강남서초,서울특별시,강남구,대치동, ,891-10 동부금융센터,테헤란로 432 (대치동),2002-07-04,02-3011-5114
1213,하나은행,0811888,수서역,지점,일반,,,강남서초,서울특별시,강남구,수서동,,713 현대벤처빌 1F ,밤고개로1길 10 (수서동)   ,2002-11-19,02-2055-1111
1214,하나은행,0802570,여의도광장EXIM(출),출장소,일반,,여의도광장,서부,서울특별시,영등포구,여의도동,,16-1 한국수출입은행빌딩,은행로 38 (여의도동),2003-02-24,02-761-1920
1215,하나은행,0803919,도곡역,지점,일반,,,강남서초,서울특별시,강남구,도곡2동, ,467-6 대림아크로타운 C-101호,언주로30길 13 (도곡동),2003-03-18,02-572-4781
1216,하나은행,0817769,상공회의소,지점,일반,,,중앙,서울특별시,중구,남대문로4가,,451F  ,세종대로 39 (남대문로4가)   ,2003-04-15,02-752-1111
1217,하나은행,0817772,서여의도,지점,일반,,,서부,서울특별시,영등포구,여의도동,,14-14 용산빌딩 2F ,국회대로70길 23 (여의도동)   ,2003-06-11,02-322-1111
1218,하나은행,0817798,서초슈퍼빌,지점,일반,,,강남서초,서울특별시,서초구,서초동,,1446-11 서초슈퍼빌 D동 1F,"서초중앙로 15 (서초동, 현대슈퍼빌)  ",2003-10-06,02-3482-1111
1219,하나은행,0817785,응봉삼거리,지점,일반,,,중앙,서울특별시,성동구,행당동,,349 한신플러스 APT상가 2F,"고산자로 164 (행당동, 행당동한신APT)  ",2003-10-16,02-2281-1111
1220,하나은행,0804028,성수역,지점,일반,,,중앙,서울특별시,성동구,성수2가3동, ,289-10 제강빌딩,성수이로 113 (성수동2가),2004-06-07,02-462-7627
1221,하나은행,0817808,용산역,지점,일반,,,중앙,서울특별시,용산구,한강로3가,,40-999 현대아이파크몰 1F ,한강대로21나길 7 (한강로3가)   ,2004-09-20,02-2012-1111
1222,하나은행,0804031,강남파이낸스PB센터,지점,PB,,,강남서초,서울특별시,강남구,역삼동, ,737 강남파이낸스센터 3F,테헤란로 152 (역삼동),2004-10-15,02-554-3076
1223,하나은행,0819181,Club1 PB 센터,지점,PB,,,강남서초,서울특별시,강남구,삼성동,,169-8,영동대로96길26,2004-11-01,02-2052-1111
1224,하나은행,0815499,SK센터,지점,일반,,,중앙,서울특별시,종로구,서린동,,99 SK빌딩 2F ,종로 26 (서린동)   ,2005-03-10,02-730-1111
1225,하나은행,0804099,압구정역PB센터,지점,PB,,,강남서초,서울특별시,강남구,신사동, ,611 중산빌딩2F,논현로 878 (신사동),2005-07-01,02-3444-0929
1226,하나은행,0813323,가산디지털,지점,일반,,,서남,서울특별시,금천구,가산동,,371-17 BYC하이시티 201호,가산디지털1로 131 (가산동)   ,2005-10-26,02-852-1111
1227,하나은행,0815473,하나금융투자센터,지점,일반,,,서부,서울특별시,영등포구,여의도동,,27-3 하나대투증권빌딩 1F ,의사당대로 82 (여의도동)   ,2005-11-28,02-782-1111
1228,하나은행,0805027,강동경희대병원(출),출장소,일반,,고덕역,동부,서울특별시,강동구,상일동,,149 강동경희대병원 B1F ,동남로 892 (상일동)   ,2006-03-06,02-442-1111
1229,하나은행,0804154,공덕동,지점,일반,,,서부,서울특별시,마포구,공덕동, ,473 KPX빌딩 ,마포대로 137 (공덕동),2006-06-01,02-715-1372
1230,하나은행,0818247,문래역,지점,일반,,,서부,서울특별시,영등포구,문래동3가,,54  ,"당산로4길 12 (문래동3가, 문래자이)  ",2006-09-26,02-3667-1111
1231,하나은행,0818409,잠실레이크팰리스,지점,일반,,,동부,서울특별시,송파구,잠실동,,44-1 레이크팰리스 상가 ,"석촌호수로 133 (잠실동, 레이크팰리스)  ",2007-01-02,02-3432-1111
1232,하나은행,0818315,도곡렉슬,지점,일반,,,강남서초,서울특별시,강남구,도곡동,,527-3 도곡렉슬상가 B-108호 ,선릉로 225 (도곡동)   ,2007-01-10,02-501-1111
1233,하나은행,0805085,경희대(출),출장소,일반,,휘경동,중앙,서울특별시,동대문구,회기동,,1 경희대학교 청운관1F ,경희대로 26-6 (회기동)   ,2007-02-28,02-969-1111
1234,하나은행,0818506,상암DMC,지점,일반,,,서부,서울특별시,마포구,상암동,,1601 KGIT빌딩 내  ,월드컵북로 402 (상암동)   ,2007-09-12,02-303-1111
1235,하나은행,0802305,jtbc(출),출장소,일반,,상암DMC,서부,서울특별시,마포구,상암동, ,1651,상암산로 48-6 (상암동),2007-10-24,02-6393-6001
1236,하나은행,0805108,고대구로병원(출),출장소,일반,,구로,서남,서울특별시,구로구,구로동,,80 고려대학교 구로병원  ,구로동로 148 (구로동)   ,2008-02-01,02-865-1111
1237,하나은행,0802541,서울아산병원신관(출),출장소,일반,,서울아산병원,동부,서울특별시,송파구,풍납동,,388-1 서울아산병원 신관,올림픽로43길 88 (풍납동),2008-04-04,02-488-3955
1238,하나은행,0818713,은평뉴타운,지점,일반,,,중앙,서울특별시,은평구,진관동,,65 엘크루아파스상가,진관3로 21,2008-05-26,02-371-1111
1239,하나은행,0818768,잠실리센츠,지점,일반,,,동부,서울특별시,송파구,잠실동,,22-6  ,"올림픽로 145 (잠실동, 리센츠)  ",2008-09-30,02-419-1111
1240,하나은행,0805069,광운대(출),출장소,일반,,석계역,동부,서울특별시,노원구,월계동,,447-1 광운대학교 연구관 1F,광운로 20 (월계동)   ,2008-10-16,02-918-1111
1241,하나은행,0818810,도곡PB센터,지점,PB,,,강남서초,서울특별시,강남구,도곡동,,467-14  ,언주로30길 39 (도곡동)   ,2008-12-17,02-425-1111
1242,하나은행,0805098,명지대인문캠퍼스(출),출장소,일반,,남가좌동,중앙,서울특별시,서대문구,남가좌동,,50-3  ,거북골로 34 (남가좌동)   ,2008-12-29,02-304-1111
1243,하나은행,0805056,명지전문대(출),출장소,일반,,연희동,중앙,서울특별시,서대문구,홍은2동,,356-1  ,가좌로 134 (홍은동)   ,2009-02-23,02-309-1111
1244,하나은행,0805111,하나스퀘어(출),출장소,일반,,고대,중앙,서울특별시,성북구,안암동5가,,126-16 고려대학교내 하나스퀘어 B1F ,인촌로22길 6-3 (안암동5가)   ,2009-04-09,02-923-1111
1245,하나은행,0802020,연지동현대(출),출장소,일반,,계동,중앙,서울특별시,종로구,연지동, ,1-7 현대그룹빌딩,율곡로 194 (연지동),2010-03-02,02-766-0226
1246,하나은행,0805234,대림역외환센터(출),출장소,일반,,대림역,서남,서울특별시,영등포구,대림동,,706-17  ,도림로 140,2012-01-26,02-919-1111
1247,하나은행,0819178,압구정PB센터,지점,PB,,,강남서초,서울특별시,강남구,신사동,,618-3  ,언주로 867 (신사동)   ,2012-12-24,02-512-1111
1248,하나은행,0819204,영업1부PB센터,지점,PB,,,중앙,서울특별시,중구,을지로1가,,101-1,을지로 35,2014-01-20,02-737-1111
1249,하나은행,0803618,반포타운,지점,일반,,,강남서초,서울특별시,서초구,잠원동,,69-19 반포쇼핑타운,신반포로 213 (잠원동),2015-08-04,02-503-1111
1250,하나은행,0805425,문정법조타운,지점,일반,,,동부,서울특별시,송파구,문정동,,643-1 엠스테이트 D동 2층,법원로 114 (문정동),2016-10-17,02-443-1111
1251,하나은행,0805535,송파헬리오시티,지점,일반,,,동부,서울특별시,송파구,가락동,,479 본상가2층,송파대로 345,2019-04-15,02-3431-1111
1252,하나은행,0805577,마곡,지점,일반,,,서부,서울특별시,강서구,마곡동,,797 에이스타워마곡 2층,공항대로 237(마곡동),2019-07-29,02-2642-1111
1253,하나은행,0805603,Club1 한남PB센터,지점,PB,,,중앙,서울특별시,용산구,한남동,,714 일신빌딩 6층,한남대로 98,2021-06-07,02-739-1111
1254,기업은행,030012,영업부,지점,,,,본부직할,서울특별시,중구,을지로2가,,50,을지로 79,1961-08-01 00:00:00,02-729-6114
1255,기업은행,030025,동대문,지점,,,,중부본부,서울특별시,종로구,종로4가,,11,종로 189,1961-08-01 00:00:00,02-745-8753~7
1256,기업은행,030038,상계역,지점,,,,강북본부,서울특별시,노원구,중계동,,160-3,덕릉로 688,1972-02-18 00:00:00,02-936-0088
1257,기업은행,030054,삼양동,지점,,,,강북본부,서울특별시,강북구,미아동,,703-92,솔샘로 253,1969-03-19 00:00:00,02-989-0158~9
1258,기업은행,030083,방학동,지점,,,,강북본부,서울특별시,도봉구,방학동,,703-14,도봉로 683,1982-05-28 00:00:00,02-3492-4813~6
1259,기업은행,030096,염창동,지점,,,,강서제주,서울특별시,강서구,등촌동,,632-1,양천로 588,1982-08-24 00:00:00,02-3664-3813~6
1260,기업은행,030106,장위동,지점,,,,강북본부,서울특별시,성북구,장위동,,63-91,화랑로 251,1974-06-10 00:00:00,02-915-4133
1261,기업은행,030119,종암동,지점,,,,강북본부,서울특별시,성북구,종암동,,3-395,종암로 108,1970-02-23 00:00:00,02-913-0773~5
1262,기업은행,030122,돈암동,지점,,,,강북본부,서울특별시,성북구,동소문동 6가,,134-1,아리랑로 3,1969-02-24 00:00:00,02-924-3103~5
1263,기업은행,030135,신정동,지점,,,,강서제주,서울특별시,양천구,신정동,,973-35,신월로 291,1982-12-21 00:00:00,02-2607-7102~7
1264,기업은행,030148,면목동,지점,,,,강북본부,서울특별시,중랑구,면목동,,118-48,겸재로 154,1977-10-27 00:00:00,02-434-7046~7
1265,기업은행,030151,답십리,지점,,,,강북본부,서울특별시,동대문구,답십리동,,465-6,천호대로 233,1977-10-14 00:00:00,02-2212-9717~20
1266,기업은행,030164,회기역(출),출장소,,,장위동,강북본부,서울특별시,동대문구,이문동,,341-41,이문로 53,1968-06-26 00:00:00,02-966-7903
1267,기업은행,030177,청량리,지점,,,,강북본부,서울특별시,동대문구,청량리동,,746,홍릉로 1,1961-08-01 00:00:00,02-966-8917
1268,기업은행,030180,신설동,지점,,,,강북본부,서울특별시,동대문구,신설동,,101-2,왕산로 6,1968-06-28 00:00:00,02-926-0323~5
1269,기업은행,030193,장안동,지점,,,,강북본부,서울특별시,동대문구,장안동,,369-1,답십리로 276,1978-11-25 00:00:00,02-2245-5963
1270,기업은행,030203,불광역,지점,,,,서부본부,서울특별시,은평구,대조동,,14-8,통일로 725,1982-12-16 00:00:00,02-388-0541~7
1271,기업은행,030229,종로6가,지점,,,,중부본부,서울특별시,종로구,종로6가,,262-1,종로 266,1972-12-11 00:00:00,02-2265-3695~7
1272,기업은행,030232,종로,지점,,,,중부본부,서울특별시,종로구,종로2가,,48-1,종로 104,1961-08-01 00:00:00,02-2273-9212~6
1273,기업은행,030245,인사동,지점,,,,중부본부,서울특별시,종로구,인사동,,194-4,인사동5길 25,1971-06-07 00:00:00,02-739-5583~6
1274,기업은행,030258,중곡동,지점,,,,강동본부,서울특별시,광진구,중곡동,,140-2,천호대로 579,1977-09-12 00:00:00,02-446-8593~6
1275,기업은행,030261,성수희망,지점,,,,중부본부,서울특별시,성동구,성수동2가,,277-61,아차산로 153,1974-07-30 00:00:00,02-464-8714~5
1276,기업은행,030274,성수동,지점,,,,중부본부,서울특별시,성동구,성수동2가,,315-58,연무장7길 16,1981-06-09 00:00:00,"02-499-8003~4,5~7"
1277,기업은행,030287,워커힐,지점,,,,강동본부,서울특별시,광진구,광장동,,145-8,아차산로 635,1981-07-09 00:00:00,02-458-1432
1278,기업은행,030290,장한평역,지점,,,,중부본부,서울특별시,성동구,용답동,,233-8,자동차시장1길 73,1981-12-24 00:00:00,02-2249-6297~8
1279,기업은행,030300,신당역,지점,,,,중부본부,서울특별시,중구,황학동,,715,퇴계로 439,1961-08-01 00:00:00,02-2234-6107~9
1280,기업은행,030313,을지6가,지점,,,,중부본부,서울특별시,중구,을지로6가,,18-17,장충단로 263,1969-06-26 00:00:00,02-2264-4305~9
1281,기업은행,030326,청계5가,지점,,,,중부본부,서울특별시,중구,주교동,,26,청계천로 206-1,1977-10-24 00:00:00,02-2273-3893~5
1282,기업은행,030339,퇴계로,지점,,,,중부본부,서울특별시,중구,충무로4가,,306,퇴계로 235,1970-05-18 00:00:00,02-2267-9616~9
1283,기업은행,030342,을지로,지점,,,,중부본부,서울특별시,중구,인현동2가,,192-1,마른내로 72,1961-08-01 00:00:00,02-2266-4196~7
1284,기업은행,030355,무교,지점,,,,중부본부,서울특별시,중구,무교동,,95,무교로 20,1961-08-01 00:00:00,02-777-1183~7
1285,기업은행,030368,남대문시장,지점,,,,중부본부,서울특별시,중구,남대문로4가,,18-1,남대문로 12,1969-02-27 00:00:00,02-755-8233~7
1286,기업은행,030371,남대문,지점,,,,중부본부,서울특별시,중구,남대문로5가,,6-3,세종대로 17,1961-08-01 00:00:00,02-777-7063~5
1287,기업은행,030384,서소문,지점,,,,중부본부,서울특별시,중구,서소문동,,75,서소문로 120,1961-08-01 00:00:00,02-756-9203~9
1288,기업은행,030397,청계8가,지점,,,,강북본부,서울특별시,동대문구,용두동,,255-66,청계천로 471,1981-10-15 00:00:00,02-2294-3423~4
1289,기업은행,030423,연희동,지점,,,,서부본부,서울특별시,서대문구,연희동,,86-6,연희로 141,1971-08-11 00:00:00,02-333-0333~4
1290,기업은행,030436,신촌,지점,,,,서부본부,서울특별시,서대문구,창천동,,72-21,신촌로 67,1968-08-16 00:00:00,02-333-6375~6
1291,기업은행,030449,아현역,지점,,,,서부본부,서울특별시,서대문구,북아현동,,129-35,북아현로 22,1969-03-18 00:00:00,02-313-3923~5
1292,기업은행,030452,북가좌동,지점,,,,서부본부,서울특별시,서대문구,북가좌동,,327-1,응암로 107,1978-10-28 00:00:00,02-302-7484~6
1293,기업은행,030478,마포,지점,,,,강서제주,서울특별시,마포구,공덕동,,255-1,마포대로 114,1961-08-01 00:00:00,02-712-0083~5
1294,기업은행,030481,서교동,지점,,,,강서제주,서울특별시,마포구,망원동,,386-14,월드컵로 59,1974-04-29 00:00:00,02-335-5663~6
1295,기업은행,030494,신수동,지점,,,,강서제주,서울특별시,마포구,창전동,,2-92,서강로 105,1981-12-09 00:00:00,02-323-1034~5
1296,기업은행,030504,목동사거리,지점,,,,강서제주,서울특별시,강서구,화곡동,,776-6,등촌로 29,1976-10-28 00:00:00,02-2653-3023~7
