은행명,지점명,지점코드,우편번호,주소,전화번호,팩스번호
수협은행,진해본소,77619,645252,경남진해시여좌동７６１－３０,055-543-7001,055--
수협은행,진해수협,79219,51693,경상남도창원시진해구충장로１１３（여좌동）,055-543-7001,055-544-3647
수협은행,진해수협경화지점,77664,51670,경상남도창원시진해구충장로３５１（경화동）,055-543-7881,055-543-7844
수협은행,진해수협관리팀,90751,51693,경상남도창원시진해구충장로１１３（여좌동）,055-543-7001,055-544-3647
수협은행,진해수협국제로지점,90874,46726,부산광역시강서구명지국제１로２５１０５￣１０７호,051-207-0524,051-207-0527
수협은행,진해수협덕산지점,77114,51648,경상남도창원시진해구동진로１３７（덕산동）,055-545-6001,055-545-6012
수협은행,진해수협속천지점,77978,51682,경상남도창원시진해구태평로１１０（태평동）,055-543-7007,055-543-2799
수협은행,진해수협이동지점,77651,51675,경상남도창원시진해구해원로３（이동）,055-546-1818,055-546-1808
수협은행,진해수협중부지점,79154,51668,경상남도창원시진해구경화로２１번길４６（경화동）,055-547-5006,055-547-5009
수협은행,진해수협창원상남지점,78605,51495,경상남도창원시성산구원이대로６８２번길１８（상남동）,055-289-3356,055-289-3359
수협은행,창원서부수협,77211,51792,경상남도창원시마산합포구진동면해양관광로２０（진동리）,055-271-2033,055-271-6147
수협은행,창원서부수협고현지점,79277,51794,경상남도창원시마산합포구진동면미더덕로３３９（고현리）,055-271-5867,055-271-5801
수협은행,창원중앙（지）,78168,641030,경남창원시중앙동９８－６그린피아１층,0055-79-045,0055--
수협은행,채권관리총괄점,70205,138730,서울송파구신천동수협중앙회,02-2240-3124,02-2240-3070
수협은행,천안지점,78896,31109,충청남도천안시서북구동서대로１３５（성정동）,041-523-3560,041-523-3566
수협은행,천호동（출）,70674,134024,서울시강동구천호４동３９７－１４,02-488-0625,02-874-8784
수협은행,철산역지점,90395,14235,경기도광명시오리로８７０，２층（철산동，스타힐스빌딩）,02-3666-9411,02-3666-9415
수협은행,청담동（지）,70632,135100,서울시강남구청담동８０－,02-518-1161,02-990-9824
수협은행,청라지점,72850,22736,인천광역시서구청라라임로７１（연희동）,032-569-4960,032-569-4963
수협은행,청주금융센터,73079,28516,충청북도청주시상당구용담로７쁘띠칸타빌동１０４－１０５호，２０１－２０２호,043-221-2282,043-221-2285
수협은행,청파동（지）,70739,140133,서울시용산구청파동３가,02-719-0836,02-442-1984
수협은행,추자도수협,78252,63000,제주특별자치도제주시추자면추자로２（대서리）,064-742-8191,064-742-8141
수협은행,추자도수협,78485,695850,제주도북제주군추자면대서리４번지,064-742-8191,064-742-8141
수협은행,춘천지점,72025,24376,강원도춘천시퇴계로８９（퇴계동）,033-255-9801,033-241-7444
수협은행,충청채권회수팀,73040,302173,대전광역시서구둔산２동９１７,042-480-2630,042-480-2619
수협은행,충청본부,73930,33490,충청남도보령시대천항중앙길７，２층（신흑동）,041-939-9700,041-939-9720
수협은행,충청지역금융본부,73011,35209,대전광역시서구청사로２２０（둔산동）,042-480-2660,042-480-2679
수협은행,칠성시장（지）,76063,702061,대구광역시북구칠성동１가２７３－９,053-426-3844,053-555-5156
수협은행,카드사업부,72339,5542,서울특별시송파구올림픽로３４０，１２층（방이동，대동빌딩）,02-2240-8569,02-3432-4102
수협은행,카드사업센타,70836,100180,서울중구다동８８번지,02-3708-1303,02-3708-1309
수협은행,태안남부수협,73833,32153,충청남도태안군남면몽산포길２,041-671-3200,041-671-3210
수협은행,태평역（지）,71149,461180,경기도성남시수정구수진동２９９６,031-758-1700,031-758-2155
수협은행,테스트점,79976,138730,서울특별시송파구오금로６２,02-2240-2114,02-2240-3067
수협은행,테헤란로금융센터,72054,6193,서울특별시강남구테헤란로４１８（대치동）,02-563-7044,02-563-7211
수협은행,토현（지）,79044,607080,부산광역시연제구연산동４７８－８,051-758-6911,055-747-2418
수협은행,통영본소,77622,650090,통영시서호동１６３－７０,055-646-2201,055-646-3642
수협은행,통영동호만（출）,77648,650070,경남통영시동호동３４８,055-646-2863,055--
수협은행,통영서호동（지）,77635,650090,경남충무시서호동１７７의９７,055-646-3221,055--
수협은행,통영신정량（지）,77156,650030,경남통영시정량동２７２－３,055-646-4221,055-642-4531
수협은행,통영수협,79251,53062,경상남도통영시충렬로５（서호동）,055-646-2201,055-646-3642
수협은행,통영수협관리과,79248,53044,경상남도통영시무전대로４６（무전동）,055-646-4223,055-646-3224
수협은행,통영수협동호만지점,76212,53050,경상남도통영시동호안길３３（동호동）,055-650-7982,055-646-2809
수협은행,통영수협미사지점,90382,12913,경기도하남시미사강변중앙로２２６，２０８호（망월동，우성르보아파크）,031-795-8303,031-795-8308
수협은행,통영수협죽림지점,78540,53016,경상남도통영시광도면죽림２로７６－３３（죽림리）,055-649-2283,055-649-2286
수협은행,통영수협중랑지점,90764,2086,서울특별시중랑구망우로４０３（망우동）,02-493-9240,02-493-9245
수협은행,통영수협통영지점,76225,53044,경상남도통영시무전대로４６（무전동）,055-646-3221,055-646-3224
수협은행,통조림가공수협난곡지점,72669,8852,서울특별시관악구법원단지길２８（신림동）,02-839-0532,02-839-0535
수협은행,통조림가공수협방배동지점,70920,6673,서울특별시서초구서초대로８８，１층（유니온빌딩）,02-522-1727,02-522-1729
수협은행,통조림가공수협서초역지점,73794,6648,서울특별시서초구반포대로９４（서초동）,02-583-7334,02-583-7667
수협은행,통조림가공수협역촌서부지점,70991,3405,서울특별시은평구진흥로１길２８，１층（역촌동，아그네스풍림아이원）,02-386-1425,02-386-1428
수협은행,통조림가공수협장안동지점,72656,2637,서울특별시동대문구답십리로７２길４０（장안동）,02-2243-6781,02-2243-6784
수협은행,판교역지점,75530,13524,경기도성남시분당구판교역로１８４（삼평동）,031-8017-8694,031-8017-8698
수협은행,패류살포양식수협관리팀,90683,51721,경상남도창원시마산합포구０합포로５６（동성동）,055-244-1835,055-242-2422
수협은행,패류살포양식수협내서지점,77758,51213,경상남도창원시마산회원구내서읍호원로３６１－３（호계리，코오롱하늘채１차아파트）,055-252-8302,055-252-8305
수협은행,패류살포양식수협대방지점,77224,51464,경상남도창원시성산구대정로１３８（대방동）,055-263-9990,055-263-0999
수협은행,패류살포양식수협반림지점,79675,51425,경상남도창원시성산구외동반림로２１７（반림동）,055-285-3245,055-285-3248
수협은행,패류살포양식수협반지지점,79701,51423,경상남도창원시성산구창원천로２８８（반지동）,055-276-8114,055-276-8116
수협은행,패류살포양식수협본소,77871,51721,경상남도창원시마산합포구합포로５６（동성동）,055-244-1806,055-243-1433
수협은행,패류살포양식수협성주지점,79688,51471,경상남도창원시성산구대암로２５１（성주동）,055-286-8240,055-286-8244
수협은행,평택비전동지점,90612,17854,경기도평택시비전５로１０１１２５호，２０５６￣２０５９호,031-691-5475,031-691-5479
수협은행,포항관리과,76720,791100,포항시북구대신동１－１８,054-241-3712,054-246-4535
수협은행,포항상도（지）,76364,790140,경북포항시대도동９６의１,054-281-1128,054-272-6068
수협은행,포항서부（지）,76597,791172,경북포항시북구용흥２동１２０－１４,054-282-0442,054-273-9679
수협은행,포항죽도（지）,76513,790040,경북포항시남빈동４０１－１０,054-247-5798,054-246-4389
수협은행,포항수협남부지점,76348,37780,경상북도포항시북구중흥로２２８（죽도동）,054-282-0442,054-277-3230
수협은행,포항수협대신지점,76377,37723,경상북도포항시북구삼호로８５（대신동）,054-241-3712,054-246-4535
수협은행,포항수협대이동지점,76636,37685,경상북도포항시남구시청로７（대잠동）,054-272-7755,054-272-7793
수협은행,포항수협돈암동지점,90719,2846,서울특별시성북구동소문로９２１층,02-924-7890,02-924-7893
수협은행,포항수협분당수내역지점,90036,13595,경기도성남시분당구황새울로２００번길３６（수내동）,031-711-1850,031-711-1854
수협은행,포항수협양덕지점,78456,37589,경상북도포항시북구양덕로４７（양덕동）,054-253-0008,054-253-2023
수협은행,포항수협월포지점,76335,37517,경상북도포항시북구청하면월포로１５８－１（월포리）,054-232-3509,054-232-0751
수협은행,포항수협장성지점,76186,37608,경상북도포항시북구용두산길４６（두호동）,054-255-8701,054-255-8710
수협은행,포항수협죽도지점,76717,37738,경상북도포항시북구칠성로５３（남빈동）,054-247-5798,054-246-3858
수협은행,포항지점,76500,37735,경상북도포항시북구불종로３７（신흥동）,054-247-2183,054-246-4389
수협은행,하동군수협,77677,52352,경상남도하동군금남면노량해안길２４（노량리）,055-883-9711,055-882-3238
수협은행,하동군수협금성지점,77790,52353,경상남도하동군금성면신도길１５７（궁항리）,055-883-9717,055-884-1116
수협은행,하동군수협진교지점,78236,52348,경상남도하동군진교면선창길２３（진교리）,055-883-9714,055-884-1117
수협은행,하동군수협진주혁신지점,90285,52853,경상남도진주시충의로１１９Ａ동１０５호,055-795-3333,055-795-3334
수협은행,하동군수협채권관리과,76733,52352,경상남도하동군금남면노량해안길２４（노량리）,055-883-9711,055-883-3238
수협은행,하동군수협초장지점,78582,52739,경상남도진주시초장로１１（초전동）,055-795-6710,055-795-6720
수협은행,하동군수협하동읍지점,77208,52330,경상남도하동군하동읍시장１길２１（읍내리）,055-883-9718,055-884-1118
